"INDICATOR","HFAMDB_98"

"HFAMDB_98","All causes, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"DEU","","TOTAL","ALL","2011","852328"
"DEU","","TOTAL","ALL","2012","869582"
"DEU","","TOTAL","ALL","2013","893825"
"DEU","","TOTAL","ALL","2014","868356"
"DEU","","TOTAL","ALL","2015","925200"
"DEU","","TOTAL","ALL","2016","910899"
"DEU","","TOTAL","ALL","2017","932272"
"DEU","","TOTAL","ALL","2018","954874"
"DEU","","TOTAL","ALL","2019","939520"
"DEU","","TOTAL","ALL","2020","985572"
"DNK","","TOTAL","ALL","1969","47943"
"DNK","","TOTAL","ALL","1970","48233"
"DNK","","TOTAL","ALL","1971","48858"
"DNK","","TOTAL","ALL","1972","50445"
"DNK","","TOTAL","ALL","1973","50285"
"DNK","","TOTAL","ALL","1974","51381"
"DNK","","TOTAL","ALL","1975","50639"
"DNK","","TOTAL","ALL","1976","53745"
"DNK","","TOTAL","ALL","1977","50172"
"DNK","","TOTAL","ALL","1978","52586"
"DNK","","TOTAL","ALL","1979","54369"
"DNK","","TOTAL","ALL","1980","55939"
"DNK","","TOTAL","ALL","1981","56116"
"DNK","","TOTAL","ALL","1982","55114"
"DNK","","TOTAL","ALL","1983","56894"
"DNK","","TOTAL","ALL","1984","56838"
"DNK","","TOTAL","ALL","1985","58078"
"DNK","","TOTAL","ALL","1986","57777"
"DNK","","TOTAL","ALL","1987","57795"
"DNK","","TOTAL","ALL","1988","58634"
"DNK","","TOTAL","ALL","1989","59070"
"DNK","","TOTAL","ALL","1990","60589"
"DNK","","TOTAL","ALL","1991","59318"
"DNK","","TOTAL","ALL","1992","60546"
"DNK","","TOTAL","ALL","1993","62530"
"DNK","","TOTAL","ALL","1994","61099"
"DNK","","TOTAL","ALL","1995","62815"
"DNK","","TOTAL","ALL","1996","60712"
"DNK","","TOTAL","ALL","1997","59606"
"DNK","","TOTAL","ALL","1998","58079"
"DNK","","TOTAL","ALL","1999","58722"
"DNK","","TOTAL","ALL","2000","57044"
"DNK","","TOTAL","ALL","2001","57632"
"DNK","","TOTAL","ALL","2002","58397"
"DNK","","TOTAL","ALL","2003","57378"
"DNK","","TOTAL","ALL","2004","55637"
"DNK","","TOTAL","ALL","2005","54712"
"DNK","","TOTAL","ALL","2006","55218"
"DNK","","TOTAL","ALL","2007","55281"
"DNK","","TOTAL","ALL","2008","54265"
"DNK","","TOTAL","ALL","2009","54531"
"DNK","","TOTAL","ALL","2010","54027"
"DNK","","TOTAL","ALL","2011","52205"
"DNK","","TOTAL","ALL","2012","52011"
"DNK","","TOTAL","ALL","2013","52182"
"DNK","","TOTAL","ALL","2014","50993"
"DNK","","TOTAL","ALL","2015","52224"
"DNK","","TOTAL","ALL","2016","52490"
"DNK","","TOTAL","ALL","2017","52943"
"DNK","","TOTAL","ALL","2018","54860"
"ESP","","TOTAL","ALL","1968","277357"
"ESP","","TOTAL","ALL","1969","297169"
"ESP","","TOTAL","ALL","1971","302869"
"ESP","","TOTAL","ALL","1972","280163"
"ESP","","TOTAL","ALL","1973","296524"
"ESP","","TOTAL","ALL","1974","295275"
"ESP","","TOTAL","ALL","1975","298192"
"ESP","","TOTAL","ALL","1976","299007"
"ESP","","TOTAL","ALL","1977","294324"
"ESP","","TOTAL","ALL","1978","296781"
"ESP","","TOTAL","ALL","1979","290672"
"ESP","","TOTAL","ALL","1980","289344"
"ESP","","TOTAL","ALL","1981","293386"
"ESP","","TOTAL","ALL","1982","286655"
"ESP","","TOTAL","ALL","1983","302569"
"ESP","","TOTAL","ALL","1984","299409"
"ESP","","TOTAL","ALL","1985","312532"
"ESP","","TOTAL","ALL","1986","310413"
"ESP","","TOTAL","ALL","1987","310073"
"ESP","","TOTAL","ALL","1988","319437"
"ESP","","TOTAL","ALL","1989","324796"
"ESP","","TOTAL","ALL","1990","333142"
"ESP","","TOTAL","ALL","1991","337691"
"ESP","","TOTAL","ALL","1992","331515"
"ESP","","TOTAL","ALL","1993","339661"
"ESP","","TOTAL","ALL","1994","338242"
"ESP","","TOTAL","ALL","1995","346227"
"ESP","","TOTAL","ALL","1996","351449"
"ESP","","TOTAL","ALL","1997","349521"
"ESP","","TOTAL","ALL","1998","360511"
"ESP","","TOTAL","ALL","1999","371102"
"ESP","","TOTAL","ALL","2000","360391"
"ESP","","TOTAL","ALL","2001","360131"
"ESP","","TOTAL","ALL","2002","368618"
"ESP","","TOTAL","ALL","2003","384828"
"ESP","","TOTAL","ALL","2004","371934"
"ESP","","TOTAL","ALL","2005","387355"
"ESP","","TOTAL","ALL","2006","371478"
"ESP","","TOTAL","ALL","2007","385361"
"ESP","","TOTAL","ALL","2008","386324"
"ESP","","TOTAL","ALL","2009","384933"
"ESP","","TOTAL","ALL","2010","382047"
"ESP","","TOTAL","ALL","2011","387911"
"ESP","","TOTAL","ALL","2012","402950"
"ESP","","TOTAL","ALL","2013","390419"
"ESP","","TOTAL","ALL","2014","395830"
"ESP","","TOTAL","ALL","2015","422568"
"ESP","","TOTAL","ALL","2017","424523"
"ESP","","TOTAL","ALL","2018","427721"
"ESP","","TOTAL","ALL","2019","418703"
"ESP","","TOTAL","ALL","2020","493776"
"EST","","TOTAL","ALL","1981","18349"
"EST","","TOTAL","ALL","1982","17893"
"EST","","TOTAL","ALL","1985","19343"
"EST","","TOTAL","ALL","1986","17986"
"EST","","TOTAL","ALL","1987","18279"
"EST","","TOTAL","ALL","1988","18551"
"EST","","TOTAL","ALL","1989","18536"
"EST","","TOTAL","ALL","1990","19531"
"EST","","TOTAL","ALL","1991","19715"
"EST","","TOTAL","ALL","1992","20126"
"EST","","TOTAL","ALL","1993","21286"
"EST","","TOTAL","ALL","1994","22212"
"EST","","TOTAL","ALL","1995","20828"
"EST","","TOTAL","ALL","1996","19020"
"EST","","TOTAL","ALL","1997","18566"
"EST","","TOTAL","ALL","1998","19446"
"EST","","TOTAL","ALL","1999","18454"
"EST","","TOTAL","ALL","2000","18403"
"EST","","TOTAL","ALL","2001","18516"
"EST","","TOTAL","ALL","2002","18355"
"EST","","TOTAL","ALL","2003","18152"
"EST","","TOTAL","ALL","2004","17685"
"EST","","TOTAL","ALL","2005","17316"
"EST","","TOTAL","ALL","2006","17316"
"EST","","TOTAL","ALL","2007","17409"
"EST","","TOTAL","ALL","2008","16675"
"EST","","TOTAL","ALL","2009","16099"
"EST","","TOTAL","ALL","2010","15781"
"EST","","TOTAL","ALL","2011","15204"
"EST","","TOTAL","ALL","2012","15473"
"EST","","TOTAL","ALL","2013","15374"
"EST","","TOTAL","ALL","2014","15470"
"EST","","TOTAL","ALL","2015","15243"
"EST","","TOTAL","ALL","2016","15383"
"FIN","","TOTAL","ALL","1969","45966"
"FIN","","TOTAL","ALL","1970","44119"
"FIN","","TOTAL","ALL","1971","45875"
"FIN","","TOTAL","ALL","1972","43959"
"FIN","","TOTAL","ALL","1973","43410"
"FIN","","TOTAL","ALL","1974","44676"
"FIN","","TOTAL","ALL","1975","43853"
"FIN","","TOTAL","ALL","1976","44863"
"FIN","","TOTAL","ALL","1977","44276"
"FIN","","TOTAL","ALL","1978","43818"
"FIN","","TOTAL","ALL","1979","43859"
"FIN","","TOTAL","ALL","1980","44513"
"FIN","","TOTAL","ALL","1981","44528"
"FIN","","TOTAL","ALL","1982","43582"
"FIN","","TOTAL","ALL","1983","45519"
"FIN","","TOTAL","ALL","1984","45131"
"FIN","","TOTAL","ALL","1985","48345"
"FIN","","TOTAL","ALL","1986","47308"
"FIN","","TOTAL","ALL","1987","47985"
"FIN","","TOTAL","ALL","1988","49090"
"FIN","","TOTAL","ALL","1989","49129"
"FIN","","TOTAL","ALL","1990","50087"
"FIN","","TOTAL","ALL","1991","49306"
"FIN","","TOTAL","ALL","1992","49852"
"FIN","","TOTAL","ALL","1993","51028"
"FIN","","TOTAL","ALL","1994","47938"
"FIN","","TOTAL","ALL","1995","49325"
"FIN","","TOTAL","ALL","1996","49161"
"FIN","","TOTAL","ALL","1997","49143"
"FIN","","TOTAL","ALL","1998","49237"
"FIN","","TOTAL","ALL","1999","49368"
"FIN","","TOTAL","ALL","2000","49316"
"FIN","","TOTAL","ALL","2001","48504"
"FIN","","TOTAL","ALL","2002","49389"
"FIN","","TOTAL","ALL","2003","49033"
"FIN","","TOTAL","ALL","2004","47757"
"FIN","","TOTAL","ALL","2005","47751"
"FIN","","TOTAL","ALL","2006","48106"
"FIN","","TOTAL","ALL","2007","49093"
"FIN","","TOTAL","ALL","2008","49090"
"FIN","","TOTAL","ALL","2009","49904"
"FIN","","TOTAL","ALL","2010","50910"
"FIN","","TOTAL","ALL","2011","50568"
"FIN","","TOTAL","ALL","2012","51737"
"FIN","","TOTAL","ALL","2013","51478"
"FIN","","TOTAL","ALL","2014","52409"
"FIN","","TOTAL","ALL","2016","53964"
"FIN","","TOTAL","ALL","2017","53670"
"FIN","","TOTAL","ALL","2018","54523"
"FRA","","TOTAL","ALL","1968","550492"
"FRA","","TOTAL","ALL","1969","570601"
"FRA","","TOTAL","ALL","1970","539679"
"FRA","","TOTAL","ALL","1971","551514"
"FRA","","TOTAL","ALL","1972","547487"
"FRA","","TOTAL","ALL","1973","550333"
"FRA","","TOTAL","ALL","1974","550878"
"FRA","","TOTAL","ALL","1975","560373"
"FRA","","TOTAL","ALL","1976","557114"
"FRA","","TOTAL","ALL","1977","536221"
"FRA","","TOTAL","ALL","1978","546916"
"FRA","","TOTAL","ALL","1979","541805"
"FRA","","TOTAL","ALL","1980","547107"
"FRA","","TOTAL","ALL","1981","554823"
"FRA","","TOTAL","ALL","1982","543104"
"FRA","","TOTAL","ALL","1983","559655"
"FRA","","TOTAL","ALL","1984","542490"
"FRA","","TOTAL","ALL","1985","552496"
"FRA","","TOTAL","ALL","1986","546926"
"FRA","","TOTAL","ALL","1987","527466"
"FRA","","TOTAL","ALL","1988","524600"
"FRA","","TOTAL","ALL","1989","529283"
"FRA","","TOTAL","ALL","1990","526201"
"FRA","","TOTAL","ALL","1991","524685"
"FRA","","TOTAL","ALL","1992","521530"
"FRA","","TOTAL","ALL","1993","532263"
"FRA","","TOTAL","ALL","1994","519965"
"FRA","","TOTAL","ALL","1995","531618"
"FRA","","TOTAL","ALL","1996","535775"
"FRA","","TOTAL","ALL","1997","530319"
"FRA","","TOTAL","ALL","1998","534003"
"FRA","","TOTAL","ALL","1999","537459"
"FRA","","TOTAL","ALL","2000","530850"
"FRA","","TOTAL","ALL","2001","531072"
"FRA","","TOTAL","ALL","2002","535140"
"FRA","","TOTAL","ALL","2003","552335"
"FRA","","TOTAL","ALL","2004","509419"
"FRA","","TOTAL","ALL","2005","527516"
"FRA","","TOTAL","ALL","2006","515952"
"FRA","","TOTAL","ALL","2007","520535"
"FRA","","TOTAL","ALL","2008","532474"
"FRA","","TOTAL","ALL","2009","537197"
"FRA","","TOTAL","ALL","2010","541576"
"FRA","","TOTAL","ALL","2011","536628"
"FRA","","TOTAL","ALL","2012","558452"
"FRA","","TOTAL","ALL","2013","556031"
"FRA","","TOTAL","ALL","2014","544618"
"GBR","","TOTAL","ALL","1968","655998"
"GBR","","TOTAL","ALL","1969","659537"
"GBR","","TOTAL","ALL","1970","655385"
"GBR","","TOTAL","ALL","1971","645078"
"GBR","","TOTAL","ALL","1972","673938"
"GBR","","TOTAL","ALL","1973","669692"
"GBR","","TOTAL","ALL","1974","667359"
"GBR","","TOTAL","ALL","1975","662477"
"GBR","","TOTAL","ALL","1976","680798"
"GBR","","TOTAL","ALL","1977","655143"
"GBR","","TOTAL","ALL","1978","667177"
"GBR","","TOTAL","ALL","1979","675577"
"GBR","","TOTAL","ALL","1980","661519"
"GBR","","TOTAL","ALL","1981","657974"
"GBR","","TOTAL","ALL","1982","662802"
"GBR","","TOTAL","ALL","1983","659101"
"GBR","","TOTAL","ALL","1984","644918"
"GBR","","TOTAL","ALL","1985","670656"
"GBR","","TOTAL","ALL","1986","660735"
"GBR","","TOTAL","ALL","1987","644342"
"GBR","","TOTAL","ALL","1988","649178"
"GBR","","TOTAL","ALL","1989","657733"
"GBR","","TOTAL","ALL","1990","641799"
"GBR","","TOTAL","ALL","1991","646181"
"GBR","","TOTAL","ALL","1992","634239"
"GBR","","TOTAL","ALL","1993","658481"
"GBR","","TOTAL","ALL","1994","627636"
"GBR","","TOTAL","ALL","1995","645493"
"GBR","","TOTAL","ALL","1996","636007"
"GBR","","TOTAL","ALL","1997","629746"
"GBR","","TOTAL","ALL","1998","629172"
"GBR","","TOTAL","ALL","1999","632062"
"GBR","","TOTAL","ALL","2001","604393"
"GBR","","TOTAL","ALL","2002","608045"
"GBR","","TOTAL","ALL","2003","612085"
"GBR","","TOTAL","ALL","2004","584791"
"GBR","","TOTAL","ALL","2005","582964"
"GBR","","TOTAL","ALL","2006","572224"
"GBR","","TOTAL","ALL","2007","574687"
"GBR","","TOTAL","ALL","2008","579697"
"GBR","","TOTAL","ALL","2009","559617"
"GBR","","TOTAL","ALL","2010","561666"
"GBR","","TOTAL","ALL","2011","552232"
"GBR","","TOTAL","ALL","2012","569024"
"GBR","","TOTAL","ALL","2013","576458"
"GBR","","TOTAL","ALL","2014","570341"
"GBR","","TOTAL","ALL","2015","602781"
"GBR","","TOTAL","ALL","2016","597204"
"GBR","","TOTAL","ALL","2017","606049"
"GBR","","TOTAL","ALL","2018","614690"
"GBR","","TOTAL","ALL","2019","603419"
"GEO","","TOTAL","ALL","1981","43961"
"GEO","","TOTAL","ALL","1982","42734"
"GEO","","TOTAL","ALL","1985","46153"
"GEO","","TOTAL","ALL","1986","46354"
"GEO","","TOTAL","ALL","1987","46332"
"GEO","","TOTAL","ALL","1988","47544"
"GEO","","TOTAL","ALL","1989","47077"
"GEO","","TOTAL","ALL","1990","45945"
"GEO","","TOTAL","ALL","1991","46475"
"GEO","","TOTAL","ALL","1992","46684"
"GEO","","TOTAL","ALL","1994","41596"
"GEO","","TOTAL","ALL","1995","37874"
"GEO","","TOTAL","ALL","1996","34414"
"GEO","","TOTAL","ALL","1997","37679"
"GEO","","TOTAL","ALL","1998","39404"
"GEO","","TOTAL","ALL","1999","40378"
"GEO","","TOTAL","ALL","2000","41285"
"GEO","","TOTAL","ALL","2001","39339"
"GEO","","TOTAL","ALL","2004","48793"
"GEO","","TOTAL","ALL","2005","40721"
"GEO","","TOTAL","ALL","2006","42255"
"GEO","","TOTAL","ALL","2007","41178"
"GEO","","TOTAL","ALL","2009","46625"
"GEO","","TOTAL","ALL","2010","47864"
"GEO","","TOTAL","ALL","2011","49818"
"GEO","","TOTAL","ALL","2012","49348"
"GEO","","TOTAL","ALL","2013","48553"
"GEO","","TOTAL","ALL","2014","49087"
"GEO","","TOTAL","ALL","2015","49121"
"GEO","","TOTAL","ALL","2016","50771"
"GEO","","TOTAL","ALL","2017","47822"
"GEO","","TOTAL","ALL","2018","46524"
"GEO","","TOTAL","ALL","2019","46659"
"GEO","","TOTAL","ALL","2020","50537"
"GRC","","TOTAL","ALL","1968","73309"
"GRC","","TOTAL","ALL","1969","71825"
"GRC","","TOTAL","ALL","1970","74009"
"GRC","","TOTAL","ALL","1971","73819"
"GRC","","TOTAL","ALL","1972","76859"
"GRC","","TOTAL","ALL","1973","77648"
"GRC","","TOTAL","ALL","1974","76303"
"GRC","","TOTAL","ALL","1975","80077"
"GRC","","TOTAL","ALL","1976","81818"
"GRC","","TOTAL","ALL","1977","83750"
"GRC","","TOTAL","ALL","1978","81615"
"GRC","","TOTAL","ALL","1979","82338"
"GRC","","TOTAL","ALL","1980","87282"
"GRC","","TOTAL","ALL","1981","86261"
"GRC","","TOTAL","ALL","1982","86345"
"GRC","","TOTAL","ALL","1983","90586"
"GRC","","TOTAL","ALL","1984","88397"
"GRC","","TOTAL","ALL","1985","92886"
"GRC","","TOTAL","ALL","1986","91783"
"GRC","","TOTAL","ALL","1987","95656"
"GRC","","TOTAL","ALL","1988","92407"
"GRC","","TOTAL","ALL","1989","92720"
"GRC","","TOTAL","ALL","1990","94152"
"GRC","","TOTAL","ALL","1991","95498"
"GRC","","TOTAL","ALL","1992","98231"
"GRC","","TOTAL","ALL","1993","97419"
"GRC","","TOTAL","ALL","1994","97807"
"GRC","","TOTAL","ALL","1995","100158"
"GRC","","TOTAL","ALL","1996","100740"
"GRC","","TOTAL","ALL","1997","99738"
"GRC","","TOTAL","ALL","1998","102668"
"GRC","","TOTAL","ALL","1999","103304"
"GRC","","TOTAL","ALL","2000","105170"
"GRC","","TOTAL","ALL","2001","102559"
"GRC","","TOTAL","ALL","2002","103915"
"GRC","","TOTAL","ALL","2003","105529"
"GRC","","TOTAL","ALL","2004","104942"
"GRC","","TOTAL","ALL","2005","105091"
"GRC","","TOTAL","ALL","2006","104968"
"GRC","","TOTAL","ALL","2007","109895"
"GRC","","TOTAL","ALL","2008","107979"
"GRC","","TOTAL","ALL","2009","108316"
"GRC","","TOTAL","ALL","2010","109084"
"GRC","","TOTAL","ALL","2011","111099"
"GRC","","TOTAL","ALL","2012","116668"
"GRC","","TOTAL","ALL","2014","113740"
"GRC","","TOTAL","ALL","2015","121485"
"GRC","","TOTAL","ALL","2016","118952"
"GRC","","TOTAL","ALL","2017","124522"
"GRC","","TOTAL","ALL","2018","120363"
"GRC","","TOTAL","ALL","2019","125016"
"HRV","","TOTAL","ALL","1985","52067"
"HRV","","TOTAL","ALL","1986","51740"
"HRV","","TOTAL","ALL","1987","53080"
"HRV","","TOTAL","ALL","1988","52686"
"HRV","","TOTAL","ALL","1989","52569"
"HRV","","TOTAL","ALL","1990","52192"
"HRV","","TOTAL","ALL","1991","54832"
"HRV","","TOTAL","ALL","1992","51800"
"HRV","","TOTAL","ALL","1993","50846"
"HRV","","TOTAL","ALL","1994","49482"
"HRV","","TOTAL","ALL","1995","50536"
"HRV","","TOTAL","ALL","1996","50636"
"HRV","","TOTAL","ALL","1997","51964"
"HRV","","TOTAL","ALL","1998","52311"
"HRV","","TOTAL","ALL","1999","51953"
"HRV","","TOTAL","ALL","2000","50246"
"HRV","","TOTAL","ALL","2001","49552"
"HRV","","TOTAL","ALL","2002","50569"
"HRV","","TOTAL","ALL","2003","52575"
"HRV","","TOTAL","ALL","2004","49756"
"HRV","","TOTAL","ALL","2005","51790"
"HRV","","TOTAL","ALL","2006","50378"
"HRV","","TOTAL","ALL","2007","52367"
"HRV","","TOTAL","ALL","2008","52151"
"HRV","","TOTAL","ALL","2009","52414"
"HRV","","TOTAL","ALL","2010","52096"
"HRV","","TOTAL","ALL","2011","51019"
"HRV","","TOTAL","ALL","2012","51710"
"HRV","","TOTAL","ALL","2013","50386"
"HRV","","TOTAL","ALL","2014","50839"
"HRV","","TOTAL","ALL","2015","54205"
"HRV","","TOTAL","ALL","2016","51542"
"HRV","","TOTAL","ALL","2017","53477"
"HRV","","TOTAL","ALL","2019","51794"
"HUN","","TOTAL","ALL","1969","116659"
"HUN","","TOTAL","ALL","1970","120197"
"HUN","","TOTAL","ALL","1971","123009"
"HUN","","TOTAL","ALL","1972","118991"
"HUN","","TOTAL","ALL","1973","123366"
"HUN","","TOTAL","ALL","1974","125816"
"HUN","","TOTAL","ALL","1975","131102"
"HUN","","TOTAL","ALL","1976","132240"
"HUN","","TOTAL","ALL","1977","132031"
"HUN","","TOTAL","ALL","1978","140121"
"HUN","","TOTAL","ALL","1979","136829"
"HUN","","TOTAL","ALL","1980","145355"
"HUN","","TOTAL","ALL","1981","144757"
"HUN","","TOTAL","ALL","1982","144318"
"HUN","","TOTAL","ALL","1983","148643"
"HUN","","TOTAL","ALL","1984","146709"
"HUN","","TOTAL","ALL","1985","147614"
"HUN","","TOTAL","ALL","1986","147089"
"HUN","","TOTAL","ALL","1987","142601"
"HUN","","TOTAL","ALL","1988","140042"
"HUN","","TOTAL","ALL","1989","144695"
"HUN","","TOTAL","ALL","1990","145660"
"HUN","","TOTAL","ALL","1991","144813"
"HUN","","TOTAL","ALL","1992","148781"
"HUN","","TOTAL","ALL","1993","150244"
"HUN","","TOTAL","ALL","1994","146889"
"HUN","","TOTAL","ALL","1995","145431"
"HUN","","TOTAL","ALL","1996","143130"
"HUN","","TOTAL","ALL","1997","139434"
"HUN","","TOTAL","ALL","1998","140870"
"HUN","","TOTAL","ALL","1999","143210"
"HUN","","TOTAL","ALL","2000","135601"
"HUN","","TOTAL","ALL","2001","132183"
"HUN","","TOTAL","ALL","2002","132833"
"HUN","","TOTAL","ALL","2003","135823"
"HUN","","TOTAL","ALL","2004","132492"
"HUN","","TOTAL","ALL","2005","135732"
"HUN","","TOTAL","ALL","2006","131603"
"HUN","","TOTAL","ALL","2007","132938"
"HUN","","TOTAL","ALL","2008","130027"
"HUN","","TOTAL","ALL","2009","130414"
"HUN","","TOTAL","ALL","2010","130456"
"HUN","","TOTAL","ALL","2011","128795"
"HUN","","TOTAL","ALL","2012","129440"
"HUN","","TOTAL","ALL","2013","126778"
"HUN","","TOTAL","ALL","2014","126308"
"HUN","","TOTAL","ALL","2015","126778"
"HUN","","TOTAL","ALL","2016","127053"
"HUN","","TOTAL","ALL","2017","131674"
"HUN","","TOTAL","ALL","2018","131045"
"HUN","","TOTAL","ALL","2019","129603"
"IRL","","TOTAL","ALL","1968","33157"
"IRL","","TOTAL","ALL","1969","33734"
"IRL","","TOTAL","ALL","1970","33686"
"IRL","","TOTAL","ALL","1971","31890"
"IRL","","TOTAL","ALL","1972","34381"
"IRL","","TOTAL","ALL","1973","34192"
"IRL","","TOTAL","ALL","1974","34921"
"IRL","","TOTAL","ALL","1975","33173"
"IRL","","TOTAL","ALL","1976","34043"
"IRL","","TOTAL","ALL","1977","33632"
"IRL","","TOTAL","ALL","1978","33794"
"IRL","","TOTAL","ALL","1979","33771"
"IRL","","TOTAL","ALL","1980","33472"
"IRL","","TOTAL","ALL","1981","32929"
"IRL","","TOTAL","ALL","1982","32457"
"IRL","","TOTAL","ALL","1983","32976"
"IRL","","TOTAL","ALL","1984","32076"
"IRL","","TOTAL","ALL","1985","33213"
"IRL","","TOTAL","ALL","1986","33704"
"IRL","","TOTAL","ALL","1987","31405"
"IRL","","TOTAL","ALL","1988","31580"
"IRL","","TOTAL","ALL","1989","32111"
"IRL","","TOTAL","ALL","1990","31370"
"IRL","","TOTAL","ALL","1991","31301"
"IRL","","TOTAL","ALL","1992","30931"
"IRL","","TOTAL","ALL","1993","32148"
"IRL","","TOTAL","ALL","1994","30948"
"IRL","","TOTAL","ALL","1995","32259"
"IRL","","TOTAL","ALL","1996","31723"
"IRL","","TOTAL","ALL","1997","31581"
"IRL","","TOTAL","ALL","1998","31563"
"IRL","","TOTAL","ALL","1999","32608"
"IRL","","TOTAL","ALL","2000","31391"
"IRL","","TOTAL","ALL","2001","30212"
"IRL","","TOTAL","ALL","2002","29683"
"IRL","","TOTAL","ALL","2003","29074"
"IRL","","TOTAL","ALL","2004","28665"
"IRL","","TOTAL","ALL","2005","28260"
"IRL","","TOTAL","ALL","2006","28482"
"IRL","","TOTAL","ALL","2007","28117"
"IRL","","TOTAL","ALL","2008","28274"
"IRL","","TOTAL","ALL","2009","28898"
"IRL","","TOTAL","ALL","2010","27122"
"IRL","","TOTAL","ALL","2011","28456"
"IRL","","TOTAL","ALL","2012","29186"
"IRL","","TOTAL","ALL","2013","29504"
"IRL","","TOTAL","ALL","2015","30127"
"IRL","","TOTAL","ALL","2018","31140"
"ISL","","TOTAL","ALL","1971","1501"
"ISL","","TOTAL","ALL","1972","1447"
"ISL","","TOTAL","ALL","1973","1475"
"ISL","","TOTAL","ALL","1974","1495"
"ISL","","TOTAL","ALL","1975","1412"
"ISL","","TOTAL","ALL","1976","1343"
"ISL","","TOTAL","ALL","1977","1435"
"ISL","","TOTAL","ALL","1978","1421"
"ISL","","TOTAL","ALL","1979","1482"
"ISL","","TOTAL","ALL","1980","1538"
"ISL","","TOTAL","ALL","1981","1656"
"ISL","","TOTAL","ALL","1982","1583"
"ISL","","TOTAL","ALL","1983","1653"
"ISL","","TOTAL","ALL","1984","1584"
"ISL","","TOTAL","ALL","1985","1654"
"ISL","","TOTAL","ALL","1986","1598"
"ISL","","TOTAL","ALL","1987","1724"
"ISL","","TOTAL","ALL","1988","1818"
"ISL","","TOTAL","ALL","1989","1715"
"ISL","","TOTAL","ALL","1990","1704"
"ISL","","TOTAL","ALL","1991","1796"
"ISL","","TOTAL","ALL","1992","1719"
"ISL","","TOTAL","ALL","1993","1753"
"ISL","","TOTAL","ALL","1994","1717"
"ISL","","TOTAL","ALL","1995","1923"
"ISL","","TOTAL","ALL","1996","1879"
"ISL","","TOTAL","ALL","1997","1843"
"ISL","","TOTAL","ALL","1998","1821"
"ISL","","TOTAL","ALL","1999","1901"
"ISL","","TOTAL","ALL","2000","1828"
"ISL","","TOTAL","ALL","2001","1725"
"ISL","","TOTAL","ALL","2002","1822"
"ISL","","TOTAL","ALL","2003","1826"
"ISL","","TOTAL","ALL","2004","1824"
"ISL","","TOTAL","ALL","2005","1837"
"ISL","","TOTAL","ALL","2006","1903"
"ISL","","TOTAL","ALL","2007","1943"
"ISL","","TOTAL","ALL","2008","1987"
"ISL","","TOTAL","ALL","2009","2002"
"ISL","","TOTAL","ALL","2010","2019"
"ISL","","TOTAL","ALL","2011","1988"
"ISL","","TOTAL","ALL","2012","1955"
"ISL","","TOTAL","ALL","2013","2158"
"ISL","","TOTAL","ALL","2014","2048"
"ISL","","TOTAL","ALL","2015","2182"
"ISL","","TOTAL","ALL","2016","2310"
"ISL","","TOTAL","ALL","2017","2236"
"ISL","","TOTAL","ALL","2018","2252"
"ISL","","TOTAL","ALL","2019","2269"
"ISL","","TOTAL","ALL","2020","2302"
"ISR","","TOTAL","ALL","1975","24600"
"ISR","","TOTAL","ALL","1976","24012"
"ISR","","TOTAL","ALL","1977","24951"
"ISR","","TOTAL","ALL","1978","25153"
"ISR","","TOTAL","ALL","1979","25700"
"ISR","","TOTAL","ALL","1980","26278"
"ISR","","TOTAL","ALL","1981","25941"
"ISR","","TOTAL","ALL","1982","27601"
"ISR","","TOTAL","ALL","1983","27641"
"ISR","","TOTAL","ALL","1984","27805"
"ISR","","TOTAL","ALL","1985","28029"
"ISR","","TOTAL","ALL","1986","29413"
"ISR","","TOTAL","ALL","1987","29244"
"ISR","","TOTAL","ALL","1988","29176"
"ISR","","TOTAL","ALL","1989","28580"
"ISR","","TOTAL","ALL","1990","28734"
"ISR","","TOTAL","ALL","1991","31266"
"ISR","","TOTAL","ALL","1992","33327"
"ISR","","TOTAL","ALL","1993","33000"
"ISR","","TOTAL","ALL","1994","33535"
"ISR","","TOTAL","ALL","1995","35348"
"ISR","","TOTAL","ALL","1996","34658"
"ISR","","TOTAL","ALL","1997","36106"
"ISR","","TOTAL","ALL","1998","36953"
"ISR","","TOTAL","ALL","1999","37291"
"ISR","","TOTAL","ALL","2000","37688"
"ISR","","TOTAL","ALL","2001","37187"
"ISR","","TOTAL","ALL","2002","38301"
"ISR","","TOTAL","ALL","2003","38359"
"ISR","","TOTAL","ALL","2004","37757"
"ISR","","TOTAL","ALL","2005","38897"
"ISR","","TOTAL","ALL","2006","38564"
"ISR","","TOTAL","ALL","2007","39948"
"ISR","","TOTAL","ALL","2008","39241"
"ISR","","TOTAL","ALL","2009","38595"
